tweet_id,user_id,screen_name,created_at,favorite_count,retweet_count,text,truncated_tweet,retweet
1.24E+18,126118683,AIGinsurance,3/23/20 23:57,0,0,"@Tarinhe Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/ABGWqMsPlz. If you have additional questions, please call 1-800-826-1300.","@Tarinhe Hi, We are sorry to hear your feelings on this. Please check out our FAQs regarding COVID-19: https://t.co/ABGWqMsPlz. If you have additional questions, please call 1-800-826-1300.",original
1.24E+18,16450071,Teradata,3/24/20 0:00,7,0,Are you #socialdistancing? Maybe it's time to catch up on some <U+0001F4DA><U+0001F4D6> Check out 5 #CX books every business leader should read. https://t.co/lhvfKvMW92 @chad_meley #customerexperience,Are you #socialdistancing? Maybe it's time to catch up on some <U+0001F4DA><U+0001F4D6> Check out 5 #CX books every business leader should read. https://t.co/lhvfKvMW92 @chad_meley #customerexperience,original
1.24E+18,110522065,SPGlobal,3/24/20 0:00,2,3,"As the situation surrounding the spread of #COVID19 continues to develop, markets around the globe are feeling its impacts. Read the latest #EssentialIntelligence from @SPGlobalRatings and our other divisions here: https://t.co/3x8L2q9wo5 https://t.co/Ve4E30rj0Q","As the situation surrounding the spread of #COVID19 continues to develop, markets around the globe are feeling its impacts. Read the latest #EssentialIntelligence from @SPGlobalRatings and our other divisions here: https://t.co/3x8L2q9wo5 https://t.co/Ve4E30rj0Q",original
1.24E+18,48402711,unisyscorp,3/24/20 0:27,0,2,How can visitor management #technology help improve on-site #security and the #safety of employees and visitors who are entering facilities during the #COVID19 crisis? #visitormanagement https://t.co/E0dbdylwwL,RT @securitymag: How can visitor management #technology help improve on-site #security and the #safety of employees and visitors who are en＃,retweet
1.24E+18,101290875,HwnElectric,3/24/20 0:30,2,0,A safe and convenient way to communicate with us directly is to create an online account at https://t.co/lekOeKV0oW. Let us assist you in managing your electric account during this uncertain time. #COVID19 #PoweringThruTogether,A safe and convenient way to communicate with us directly is to create an online account at https://t.co/lekOeKV0oW. Let us assist you in managing your electric account during this uncertain time. #COVID19 #PoweringThruTogether,original
1.24E+18,149176270,Insperity,3/24/20 0:35,2,2,4 Ways to Support Employees During a Crisis https://t.co/oDk76I76iz #coronavirus #HR via @beneubanks @SHRM,4 Ways to Support Employees During a Crisis https://t.co/oDk76I76iz #coronavirus #HR via @beneubanks @SHRM,original
1.24E+18,32152579,Cheesecake,3/24/20 0:37,0,1,"@sammi7829 Hi, thanks for reaching out! In light of the ongoing Coronavirus developments, we have decided to extend the date and Slice of Joy cards will be valid until 6/30/20 and is available to use for online ordering. You can place your order here: https://t.co/Kw2GVhQdOq","@sammi7829 Hi, thanks for reaching out! In light of the ongoing Coronavirus developments, we have decided to extend the date and Slice of Joy cards will be valid until 6/30/20 and is available to use for online ordering. You can place your order here: https://t.co/Kw2GVhQdOq",original
1.24E+18,134887156,FedEx,3/24/20 0:43,1,0,@llhklw We＊re working diligently to help protect team members from #COVID19. See the steps we＊re taking: https://t.co/cXniLfOsdJ,@llhklw We＊re working diligently to help protect team members from #COVID19. See the steps we＊re taking: https://t.co/cXniLfOsdJ,original
1.24E+18,1178011,WellsFargo,3/24/20 0:52,1,0,"@WhereDaBudz Hi there, We have options available for customers experiencing hardships, including impacts from the Coronavirus Disease [COVID-19] customers can contact us to discuss options available at 1-800-219-9739. Also, see what we are doing here: https://t.co/6nIirntC9q - Anna","@WhereDaBudz Hi there, We have options available for customers experiencing hardships, including impacts from the Coronavirus Disease [COVID-19] customers can contact us to discuss options available at 1-800-219-9739. Also, see what we are doing here: https://t.co/6nIirntC9q - Anna",original
1.24E+18,1178011,WellsFargo,3/24/20 0:56,0,0,"@dinoxdevv Due to coronavirus concerns, some hours of operation have changed; check your location hours on this link https://t.co/CsvOrXcsQo. I hope this helps. -Bettina https://t.co/olzw5ueFSh","@dinoxdevv Due to coronavirus concerns, some hours of operation have changed; check your location hours on this link https://t.co/CsvOrXcsQo. I hope this helps. -Bettina https://t.co/olzw5ueFSh",original
1.24E+18,40924038,Univision,3/24/20 1:00,10,4,<U+00BF>C車mo detectar que un ni<U+00F1>o tiene covid-19? Los m谷dicos responden qu谷 tan buena idea es llevarlos a emergencias. https://t.co/djkPrVIMj3 https://t.co/lhaekAWoPL,<U+00BF>C車mo detectar que un ni<U+00F1>o tiene covid-19? Los m谷dicos responden qu谷 tan buena idea es llevarlos a emergencias. https://t.co/djkPrVIMj3 https://t.co/lhaekAWoPL,original
1.24E+18,64481865,HCAhealthcare,3/24/20 1:05,0,654,"Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, part of the #ASL video series on the CDC Streaming Health YouTube channel: https://t.co/ToKRSVyLHJ.","RT @CDCgov: Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, pa＃",retweet
1.24E+18,110522065,SPGlobal,3/24/20 1:15,1,2,"Our #COVID19 Daily Update, published every weekday by 8pm EST, gives you immediate access to #EssentialIntelligence from @SPGlobalRatings, @SPGMarketIntel, @SPGlobalPlatts &amp; @SPDJIndices on the #coronavirus outbreak and markets. Read today's update here: https://t.co/uXJEGuylUG https://t.co/qroQMN7LdZ","Our #COVID19 Daily Update, published every weekday by 8pm EST, gives you immediate access to #EssentialIntelligence from @SPGlobalRatings, @SPGMarketIntel, @SPGlobalPlatts &amp; @SPDJIndices on the #coronavirus outbreak and markets. Read today's update here: https://t.co/uXJEGuylUG https://t.co/qroQMN7LdZ",original
1.24E+18,39750799,Paychex,3/24/20 1:19,0,0,"@BeeswaxBookkeep For an overview of the Families First Coronavirus Response Act, as well as other resources to help businesses navigate the COVID-19 situation, please visit: https://t.co/Tijy34dNIR. ^Jen","@BeeswaxBookkeep For an overview of the Families First Coronavirus Response Act, as well as other resources to help businesses navigate the COVID-19 situation, please visit: https://t.co/Tijy34dNIR. ^Jen",original
1.24E+18,1178011,WellsFargo,3/24/20 1:23,0,0,"@4million4peace Hi there, we are working hard to ensure our branches are as safe as possible. We put in place an enhanced cleaning program across our facilities, following guidelines from the CDC, EPA, and WHO. See here what we are doing: https://t.co/wdQEYwZbIJ - Anna","@4million4peace Hi there, we are working hard to ensure our branches are as safe as possible. We put in place an enhanced cleaning program across our facilities, following guidelines from the CDC, EPA, and WHO. See here what we are doing: https://t.co/wdQEYwZbIJ - Anna",original
1.24E+18,28436760,Amgen,3/24/20 1:24,106,35,#COVID19 Update: Amgen and @AmgenFoundation have announced an initial commitment of up to $12.5 million to support U.S and global relief efforts to address critical needs in communities impacted by this pandemic. We＊re all in this together. Press release: https://t.co/N9H4p2RJth https://t.co/4x5Y7WuTCX,#COVID19 Update: Amgen and @AmgenFoundation have announced an initial commitment of up to $12.5 million to support U.S and global relief efforts to address critical needs in communities impacted by this pandemic. We＊re all in this together. Press release: https://t.co/N9H4p2RJth https://t.co/4x5Y7WuTCX,original
1.24E+18,18774353,SyneosHealth,3/24/20 2:05,2,4,How do the experiences gained from past pandemics (such as H1N1) impact health systems during the race to find a treatment for #COVID19? Our infectious disease experts join the Syneos Health Podcast to dig into the epidemiology of #Coronavirus https://t.co/KbGiL0wKHr https://t.co/jeeoiQiaoA,How do the experiences gained from past pandemics (such as H1N1) impact health systems during the race to find a treatment for #COVID19? Our infectious disease experts join the Syneos Health Podcast to dig into the epidemiology of #Coronavirus https://t.co/KbGiL0wKHr https://t.co/jeeoiQiaoA,original
1.24E+18,149176270,Insperity,3/24/20 2:10,0,0,"News about the COVID-19 pandemic can be unsettling. 
But you need not panic. 
Here＊s how to prepare your business. https://t.co/8nBfQXzKhB #COVID19 #Coronavirus","News about the COVID-19 pandemic can be unsettling. 
But you need not panic. 
Here＊s how to prepare your business. https://t.co/8nBfQXzKhB #COVID19 #Coronavirus",original
1.24E+18,48402711,unisyscorp,3/24/20 2:15,0,3,#Government leaders: @govtechnews put together this amazing resource guide with tons of tools and useful information for guiding the public through this #pandemic and keeping #citizens safe. Take a look and please share. https://t.co/ZgIQu1v023,RT @caseycoleman: #Government leaders: @govtechnews put together this amazing resource guide with tons of tools and useful information for＃,retweet
1.24E+18,21628891,DevonEnergy,3/24/20 2:35,0,12,"Our primary food distribution will be emergency food boxes during the #COVID19 pandemic. 

The projected costs to meet the current need is $2.7 million per month to support boxes for 60,000 households. 

You gifts help our response: https://t.co/6g2GnhNvIC https://t.co/dUCmHP743K","RT @rfbo: Our primary food distribution will be emergency food boxes during the #COVID19 pandemic. 

The projected costs to meet the curren＃",retweet
1.24E+18,6449282,JetBlue,3/24/20 2:50,0,0,@SUPEROSFAN Hello Ty. We continue to monitor and respond to the evolving situation regarding the coronavirus. We are reviewing our current flight schedule with current demand and making adjustments as needed based on the developing situation. We are doing everything we can to minimize 1/2,@SUPEROSFAN Hello Ty. We continue to monitor and respond to the evolving situation regarding the coronavirus. We are reviewing our current flight schedule with current demand and making adjustments as needed based on the developing situation. We are doing everything we can to minimize 1/2,original
1.24E+18,20262083,ConEdison,3/24/20 3:08,1,2,"@ch_rehaan Good evening. We know COVID-19 is causing a significant financial impact. We will not shut off electric, natural gas or steam service due to payment difficulties from this crisis.","@ch_rehaan Good evening. We know COVID-19 is causing a significant financial impact. We will not shut off electric, natural gas or steam service due to payment difficulties from this crisis.",original
1.24E+18,48402711,unisyscorp,3/24/20 3:36,0,6,"It may feel counter-intuitive, but now is not the time to back off on IT investment https://t.co/kcIcvLTz3Y @MikeElgan via @InsiderPro_IDG #coronavirus #covid19 #CoronavirusTech","RT @InsiderPro_IDG: It may feel counter-intuitive, but now is not the time to back off on IT investment https://t.co/kcIcvLTz3Y @MikeElgan＃",retweet
1.24E+18,40924038,Univision,3/24/20 4:00,6,0,Mira lo que descubri車 Cepill赤n intentando explicar c車mo evitar el coronavirus. https://t.co/7TujHs6oPY https://t.co/WrcnaC1pNi,Mira lo que descubri車 Cepill赤n intentando explicar c車mo evitar el coronavirus. https://t.co/7TujHs6oPY https://t.co/WrcnaC1pNi,original
1.24E+18,48402711,unisyscorp,3/24/20 4:03,0,1,How to protect your small business from coronavirus cyber threats https://t.co/ge1NQb51x0,RT @SecurityToday: How to protect your small business from coronavirus cyber threats https://t.co/ge1NQb51x0,retweet
1.24E+18,16739710,onsemi,3/24/20 4:13,0,2,Read @how2power＊s newsletter discussing the latest #semiconductor tech and product demos that were displayed at #CES2020 and slated to be displayed at @APEC_Conf last week. #COVID19 #coronavirus Discover @onsemi＊s virtual demo room https://t.co/57AlF2nhab https://t.co/5IWkbwtjGr,RT @dms_somo: Read @how2power＊s newsletter discussing the latest #semiconductor tech and product demos that were displayed at #CES2020 and＃,retweet
1.24E+18,151998296,MoodysInvSvc,3/24/20 4:34,5,6,"The #coronavirus has led to an unprecedented credit shock across many sectors, with negative implications for financial institutions＊ asset quality. Monetary response will help relieve liquidity pressure but also weigh on profitability. https://t.co/mV9MHyTgnK https://t.co/62jMA8bbIS","The #coronavirus has led to an unprecedented credit shock across many sectors, with negative implications for financial institutions＊ asset quality. Monetary response will help relieve liquidity pressure but also weigh on profitability. https://t.co/mV9MHyTgnK https://t.co/62jMA8bbIS",original
